Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2000,Sydney,Sailing,Sailing,"LOOF, Fredrik",SWE,Men,Single-Handed Dinghy (Finn),Bronze
2000,Sydney,Sailing,Sailing,"DEVOTI, Luca",ITA,Men,Single-Handed Dinghy (Finn),Silver
2000,Sydney,Sailing,Sailing,"BLACKBURN, Michael",AUS,Men,Single-Handed Dinghy Open (Laser),Bronze
2000,Sydney,Sailing,Sailing,"SCHEIDT, Robert",BRA,Men,Single-Handed Dinghy Open (Laser),Silver
2000,Sydney,Sailing,Sailing,"GAEBLER, Roland",GER,Men,Tornado - Multihull,Bronze
2000,Sydney,Sailing,Sailing,"BUNDOCK, Darren",AUS,Men,Tornado - Multihull,Silver
2000,Sydney,Sailing,Sailing,"FERREIRA, Marcelo",BRA,Men,Two-Person Keelboat Open (Star),Bronze
2000,Sydney,Sailing,Sailing,"LILJEDAHL, Magnus",USA,Men,Two-Person Keelboat Open (Star),Gold
2000,Sydney,Shooting,Shooting,"FORDER, Annemarie",AUS,Women,10M Air Pistol (40 Shots),Bronze
2000,Sydney,Shooting,Shooting,"TAO, Luna",CHN,Women,10M Air Pistol (40 Shots),Gold
2000,Sydney,Shooting,Shooting,"SEKARIC, Jasna",YUG,Women,10M Air Pistol (40 Shots),Silver
2000,Sydney,Shooting,Shooting,"BASINSKI, Igor",BLR,Men,10M Air Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"DUMOULIN, Franck",FRA,Men,10M Air Pistol (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"WANG, Yifu",CHN,Men,10M Air Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"GAO, Jing",CHN,Women,10M Air Rifle (40 Shots),Bronze
2000,Sydney,Shooting,Shooting,"JOHNSON, Nancy",USA,Women,10M Air Rifle (40 Shots),Gold
2000,Sydney,Shooting,Shooting,"KANG, Cho-Hyun",KOR,Women,10M Air Rifle (40 Shots),Silver
2000,Sydney,Shooting,Shooting,"ALEINIKOV, Evgeni",RUS,Men,10M Air Rifle (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"KHADJIBEKOV, Artem",RUS,Men,10M Air Rifle (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"MOLDOVAN, Oleg",MDA,Men,10M Running Target (30+30 Shots),Silver
2000,Sydney,Shooting,Shooting,"GROZDEVA, Maria",BUL,Women,25M Pistol (30+30 Shots),Gold
2000,Sydney,Shooting,Shooting,"RAICEA, Iulian",ROU,Men,25M Rapid Fire Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"ALIFIRENKO, Sergei",RUS,Men,25M Rapid Fire Pistol (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"ANSERMET, Michel",SUI,Men,25M Rapid Fire Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"TENK, Martin",CZE,Men,50M Pistol (60 Shots),Bronze
2000,Sydney,Shooting,Shooting,"BASINSKI, Igor",BLR,Men,50M Pistol (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"MAUER, Renata",POL,Women,50M Rifle 3 Positions (3X20 Shots),Gold
2000,Sydney,Shooting,Shooting,"STENVAAG, Harald",NOR,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
2000,Sydney,Shooting,Shooting,"DEBEVEC, Rajmond",SLO,Men,50M Rifle 3 Positions (3X40 Shots),Gold
2000,Sydney,Shooting,Shooting,"HIRVI, Juha",FIN,Men,50M Rifle 3 Positions (3X40 Shots),Silver
2000,Sydney,Shooting,Shooting,"EDMAN, Jonas",SWE,Men,50M Rifle Prone (60 Shots),Gold
2000,Sydney,Shooting,Shooting,"GRIMMEL, Torben",DEN,Men,50M Rifle Prone (60 Shots),Silver
2000,Sydney,Shooting,Shooting,"RHODE, Kimberly",USA,Women,Double Trap (120 Targets),Bronze
2000,Sydney,Shooting,Shooting,"GELISIO, Deborah",ITA,Women,Double Trap (120 Targets),Silver
2000,Sydney,Shooting,Shooting,"ALDEEHANI, Fehaid",KUW,Men,Double Trap (150 Targets),Bronze
2000,Sydney,Shooting,Shooting,"FAULDS, Richard",GBR,Men,Double Trap (150 Targets),Gold
2000,Sydney,Shooting,Shooting,"MARK, Russell",AUS,Men,Double Trap (150 Targets),Silver
2000,Sydney,Shooting,Shooting,"MILCHEV, Mykola",UKR,Men,Skeet (125 Targets),Gold
2000,Sydney,Shooting,Shooting,"MALEK, Petr",CZE,Men,Skeet (125 Targets),Silver
2000,Sydney,Shooting,Shooting,"IGALY, Diana",HUN,Women,Skeet (75 Targets),Bronze
2000,Sydney,Shooting,Shooting,"MEFTAKHETDINOVA, Zemfira",AZE,Women,Skeet (75 Targets),Gold
2000,Sydney,Shooting,Shooting,"PELLIELO, Giovanni",ITA,Men,Trap (125 Targets),Bronze
2000,Sydney,Shooting,Shooting,"DIAMOND, Michael",AUS,Men,Trap (125 Targets),Gold
2000,Sydney,Shooting,Shooting,"PEEL, Ian",GBR,Men,Trap (125 Targets),Silver
2000,Sydney,Shooting,Shooting,"GUDZINEVICIUTE, Daina",LTU,Women,Trap (75 Targets),Gold
2000,Sydney,Shooting,Shooting,"RACINET, Delphine",FRA,Women,Trap (75 Targets),Silver
2000,Sydney,Softball,Softball,"ALLEN, Sandra",AUS,Women,Softball,Bronze
2000,Sydney,Softball,Softball,"AMBROSI, Christie",USA,Women,Softball,Gold
2000,Sydney,Softball,Softball,"ANDO, Misako",JPN,Women,Softball,Silver
2000,Sydney,Table Tennis,Table Tennis,"CHILA, Patrick Antoine Edouard",FRA,Men,Doubles,Bronze
2000,Sydney,Table Tennis,Table Tennis,"WANG, Liqin",CHN,Men,Doubles,Gold
2000,Sydney,Table Tennis,Table Tennis,"KONG, Linghui",CHN,Men,Doubles,Silver
2000,Sydney,Table Tennis,Table Tennis,"KIM, Moo-Kyo",KOR,Women,Doubles,Bronze
2000,Sydney,Table Tennis,Table Tennis,"LIU, Guoliang",CHN,Men,Singles,Bronze
2000,Sydney,Table Tennis,Table Tennis,"WALDNER, Jan-Ove",SWE,Men,Singles,Silver
2000,Sydney,Table Tennis,Table Tennis,"CHEN, Jing",TPE,Women,Singles,Bronze
2000,Sydney,Taekwondo,Taekwondo,"CHI, Shu-Ju",TPE,Women,- 49 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"BURNS, Lauren",AUS,Women,- 49 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"MELENDEZ RODRIGUEZ, Urbia",CUB,Women,- 49 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"MOUROUTSOS, Michail",GRE,Men,- 58 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"ESPARZA, Gabriel",ESP,Men,- 58 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"BOSSHART, Dominique",CAN,Women,+ 67 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"CHEN, Zhong",CHN,Women,+ 67 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"IVANOVA, Natalia",RUS,Women,+ 67 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"GENTIL, Pascal",FRA,Men,+ 80 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"KIM, Kyong-Hun",KOR,Men,+ 80 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"TRENTON, Daniel",AUS,Men,+ 80 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"BIKCIN, Hamide",TUR,Women,49 - 57 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"TRAN, Hieu Ngan",VIE,Women,49 - 57 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"OKAMOTO, Yoriko",JPN,Women,57 - 67 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"GUNDERSEN, Trude",NOR,Women,57 - 67 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"SAEI, Hadi",IRI,Men,58 - 68 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"LOPEZ, Steven",USA,Men,58 - 68 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"SIN, Joon-Sik",KOR,Men,58 - 68 KG,Silver
2000,Sydney,Taekwondo,Taekwondo,"ESTRADA GARIBAY, Victor Manuel",MEX,Men,68 - 80 KG,Bronze
2000,Sydney,Taekwondo,Taekwondo,"MATOS, Angel Valodia",CUB,Men,68 - 80 KG,Gold
2000,Sydney,Taekwondo,Taekwondo,"EBNOUTALIB, Faissal",GER,Men,68 - 80 KG,Silver
2000,Sydney,Tennis,Tennis,"CORRETJA, Alex",ESP,Men,Doubles,Bronze
2000,Sydney,Tennis,Tennis,"LAREAU, Sebastien",CAN,Men,Doubles,Gold
2000,Sydney,Tennis,Tennis,"WOODBRIDGE, Todd",AUS,Men,Doubles,Silver
2000,Sydney,Tennis,Tennis,"CALLENS, Els",BEL,Women,Doubles,Bronze
2000,Sydney,Tennis,Tennis,"WILLIAMS, Serena",USA,Women,Doubles,Gold
2000,Sydney,Tennis,Tennis,"BOOGERT, Kristie",NED,Women,Doubles,Silver
2000,Sydney,Tennis,Tennis,"DI PASQUALE, Arnaud",FRA,Men,Singles,Bronze
2000,Sydney,Tennis,Tennis,"KAFELNIKOV, Eugueni",RUS,Men,Singles,Gold
2000,Sydney,Tennis,Tennis,"HAAS, Tommy",GER,Men,Singles,Silver
2000,Sydney,Tennis,Tennis,"SELES, Monica",USA,Women,Singles,Bronze
2000,Sydney,Tennis,Tennis,"DEMENTIEVA, Elena",RUS,Women,Singles,Silver
2000,Sydney,Triathlon,Triathlon,"REHULA, Jan",CZE,Men,Individual,Bronze
2000,Sydney,Triathlon,Triathlon,"WHITFIELD, Simon",CAN,Men,Individual,Gold
2000,Sydney,Triathlon,Triathlon,"VUCKOVIC, Stephan",GER,Men,Individual,Silver
2000,Sydney,Triathlon,Triathlon,"MESSMER, Magali",SUI,Women,Individual,Bronze
2000,Sydney,Triathlon,Triathlon,"MCMAHON, Brigitte",SUI,Women,Individual,Gold
2000,Sydney,Triathlon,Triathlon,"JONES, Michellie",AUS,Women,Individual,Silver
2000,Sydney,Volleyball,Beach volley.,"AHMANN, Jörg",GER,Men,Beach Volleyball,Bronze
2000,Sydney,Volleyball,Beach volley.,"BLANTON, Dain",USA,Men,Beach Volleyball,Gold
2000,Sydney,Volleyball,Beach volley.,"MELO, Jose Marco",BRA,Men,Beach Volleyball,Silver
2000,Sydney,Volleyball,Beach volley.,"PIRES, Sandra",BRA,Women,Beach Volleyball,Bronze
2000,Sydney,Volleyball,Beach volley.,"COOK, Natalie",AUS,Women,Beach Volleyball,Gold
2000,Sydney,Volleyball,Volleyball,"BRACCI, Marco",ITA,Men,Volleyball,Bronze
2000,Sydney,Volleyball,Volleyball,"BATEZ, Vladimir",YUG,Men,Volleyball,Gold
2000,Sydney,Volleyball,Volleyball,"CHOULEPOV, Igor",RUS,Men,Volleyball,Silver
2000,Sydney,Volleyball,Volleyball,"BARROS, Leila",BRA,Women,Volleyball,Bronze
2000,Sydney,Volleyball,Volleyball,"AGUERO, Taimaris",CUB,Women,Volleyball,Gold
2000,Sydney,Weightlifting,Weightlifting,"CHEMERKIN, Andrey",RUS,Men,+ 105KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"REZA ZADEH, Hossein",IRI,Men,+ 105KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"WELLER, Ronny",GER,Men,+ 105KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"HAWORTH, Cheryl",USA,Women,+ 75KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"DING, Meiyuan",CHN,Women,+ 75KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"WROBEL, Agata",POL,Women,+ 75KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"ASAAD, Said Saif",QAT,Men,105KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"TSAGAEV, Alan",BUL,Men,105KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"INDRIYANI, Sri",INA,Women,48KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"NOTT, Tara",USA,Women,48KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"RUMBEWAS, Raema Lisa",INA,Women,48KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"LI, Feng-Ying",TPE,Women,53KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"ZHANG, Xiangxiang",CHN,Men,56KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"MUTLU, Halil",TUR,Men,56KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"WU, Wenxiong",CHN,Men,56KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"SUTA, Khassaraporn",THA,Women,58KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"JIMENEZ MENDIVIL, Soraya",MEX,Women,58KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"RI, Song Hui",PRK,Women,58KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"OLESHCHUK, Gennady",BLR,Men,62KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"PECHALOV, Nikolay",CRO,Men,62KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"SAMPANIS, Leonidas",GRE,Men,62KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"CHATZIIOANNOU, Ioanna",GRE,Women,63KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"POPOVA, Valentina",RUS,Women,63KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"BOEVSKI, Galabin",BUL,Men,69KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"MALLESWARI, Karnam",IND,Women,69KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"PERESZTEGINE MARKUS, Erzsebet",HUN,Women,69KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"KUO, Yi-Hang",TPE,Women,75KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"URRUTIA, Maria Isabel",COL,Women,75KG,Gold
2000,Sydney,Weightlifting,Weightlifting,"OGBEIFO, Ruth",NGR,Women,75KG,Silver
2000,Sydney,Weightlifting,Weightlifting,"MELIKYAN, Arsen",ARM,Men,77KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"ASANIDZE, George",GEO,Men,85KG,Bronze
2000,Sydney,Weightlifting,Weightlifting,"DIMAS, Pyrros",GRE,Men,85KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"KARNTANOV, Amiran",GRE,Men,48 - 54KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"ABDULLAYEV, Namig",AZE,Men,48 - 54KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"HENSON, Samuel",USA,Men,48 - 54KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"BRANDS, Terry",USA,Men,54 - 58KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"DABIR, Alireza",IRI,Men,54 - 58KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"BUSLOVYCH, Yevgen",UKR,Men,54 - 58KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"JANG, Jae-Sung",KOR,Men,58 - 63KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"OUMAKHANOV, Mourad",RUS,Men,58 - 63KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"BARZAKOV, Serafim",BUL,Men,58 - 63KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"IGALI, Daniel",CAN,Men,63 - 69KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"GITINOV, Arsen",RUS,Men,63 - 69KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"BEREKET, Adem",TUR,Men,69 - 76KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"SLAY, Brandon",USA,Men,69 - 76KG,Gold
2000,Sydney,Wrestling,Wrestling Free.,"MOON, Eui Jae",KOR,Men,69 - 76KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"IBRAGIMOV, Mogamed",MKD,Men,76 - 85KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"ROMERO, Yoel",CUB,Men,76 - 85KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"KURTANIDZE, Eldari",GEO,Men,85 - 97KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"BAIRAMUKOV, Islam",KAZ,Men,85 - 97KG,Silver
2000,Sydney,Wrestling,Wrestling Free.,"RODRIGUEZ, Alexis",CUB,Men,97 - 130KG,Bronze
2000,Sydney,Wrestling,Wrestling Free.,"TAYMAZOV, Artur",UZB,Men,97 - 130KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"KANG, Yong Gyun",PRK,Men,48 - 54KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"SIM, Kwon-Ho",KOR,Men,48 - 54KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"RIVAS, Lazaro",CUB,Men,48 - 54KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"SHENG, Zetian",CHN,Men,54 - 58KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"NAZARIAN, Armen",BUL,Men,54 - 58KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"KIM, In-Sub",KOR,Men,54 - 58KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"CHACHUA, Akaki",GEO,Men,58 - 63KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"SAMURGASHEV, Varteres",RUS,Men,58 - 63KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"GLOUCHKOV, Alexei",RUS,Men,63 - 69KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"ASCUY AGUILERA, Feliberto",CUB,Men,63 - 69KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"NAGATA, Katsuhiko",JPN,Men,63 - 69KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"YLI-HANNUKSELA, Marko",FIN,Men,69 - 76KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"LINDLAND, Matt James",USA,Men,69 - 76KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"YERLIKAYA, Hamza",TUR,Men,76 - 85KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"BARDOSI, Sandor Istvan",HUN,Men,76 - 85KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"LOWNEY, Steven",USA,Men,85 - 97KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"LJUNGBERG, Mikael",SWE,Men,85 - 97KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"SALDADZE, Davyd",UKR,Men,85 - 97KG,Silver
2000,Sydney,Wrestling,Wrestling Gre-R,"DEBELKA, Dmitry",BLR,Men,97 - 130KG,Bronze
2000,Sydney,Wrestling,Wrestling Gre-R,"GARDNER, Rulon",USA,Men,97 - 130KG,Gold
2000,Sydney,Wrestling,Wrestling Gre-R,"KARELIN, Aleksandr",RUS,Men,97 - 130KG,Silver
2004,Athens,Aquatics,Diving,"TIAN, Liang",CHN,Men,10M Platform,Bronze
2004,Athens,Aquatics,Diving,"HU, Jia",CHN,Men,10M Platform,Gold
2004,Athens,Aquatics,Diving,"HELM, Mathew",AUS,Men,10M Platform,Silver
2004,Athens,Aquatics,Diving,"TOURKY, Loudy",AUS,Women,10M Platform,Bronze
2004,Athens,Aquatics,Diving,"NEWBERY, Chantelle",AUS,Women,10M Platform,Gold
2004,Athens,Aquatics,Diving,"LAO, Lishi",CHN,Women,10M Platform,Silver
2004,Athens,Aquatics,Diving,"SAUTIN, Dmitry",RUS,Men,3M Springboard,Bronze
2004,Athens,Aquatics,Diving,"DESPATIE, Alexandre",CAN,Men,3M Springboard,Silver
2004,Athens,Aquatics,Diving,"TAYLOR, Leon",GBR,Men,Synchronized Diving 10M Platform,Silver
2004,Athens,Aquatics,Diving,"HARTLEY, Blythe",CAN,Women,Synchronized Diving 10M Platform,Bronze
2004,Athens,Aquatics,Diving,"GONCHAROVA, Natalia",RUS,Women,Synchronized Diving 10M Platform,Silver
2004,Athens,Aquatics,Diving,"BIMIS, Thomas",GRE,Men,Synchronized Diving 3M Springboard,Gold
2004,Athens,Aquatics,Diving,"SCHELLENBERG, Tobias",GER,Men,Synchronized Diving 3M Springboard,Silver
2004,Athens,Aquatics,Swimming,"MORITA, Tomomi",JPN,Men,100M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100M Backstroke,Gold
2004,Athens,Aquatics,Swimming,"ROGAN, Markus",AUT,Men,100M Backstroke,Silver
2004,Athens,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,100M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100M Backstroke,Silver
2004,Athens,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100M Breaststroke,Gold
2004,Athens,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,100M Breaststroke,Silver
2004,Athens,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100M Breaststroke,Bronze
2004,Athens,Aquatics,Swimming,"LUO, Xuejuan",CHN,Women,100M Breaststroke,Gold
2004,Athens,Aquatics,Swimming,"HANSON, Brooke",AUS,Women,100M Breaststroke,Silver
2004,Athens,Aquatics,Swimming,"SERDINOV, Andriy",UKR,Men,100M Butterfly,Bronze
2004,Athens,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100M Butterfly,Bronze
2004,Athens,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,100M Butterfly,Gold
2004,Athens,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,100M Butterfly,Silver
2004,Athens,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100M Freestyle,Gold
2004,Athens,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,100M Freestyle,Silver
2004,Athens,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100M Freestyle,Bronze
2004,Athens,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100M Freestyle,Silver
2004,Athens,Aquatics,Swimming,"DAVIES, David",GBR,Men,1500M Freestyle,Bronze
2004,Athens,Aquatics,Swimming,"FLOREA, Razvan Ionut",ROU,Men,200M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"BUSCHSCHULTE, Antje",GER,Women,200M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200M Backstroke,Gold
2004,Athens,Aquatics,Swimming,"KOMAROVA, Stanislava",RUS,Women,200M Backstroke,Silver
2004,Athens,Aquatics,Swimming,"GYURTA, Daniel",HUN,Men,200M Breaststroke,Silver
2004,Athens,Aquatics,Swimming,"YAMAMOTO, Takashi",JPN,Men,200M Butterfly,Silver
2004,Athens,Aquatics,Swimming,"JEDRZEJCZAK, Otylia",POL,Women,200M Butterfly,Gold
2004,Athens,Aquatics,Swimming,"POTEC, Camelia",ROU,Women,200M Freestyle,Gold
2004,Athens,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200M Freestyle,Silver
2004,Athens,Aquatics,Swimming,"BOVELL, George",TRI,Men,200M Individual Medley,Bronze
2004,Athens,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200M Individual Medley,Bronze
2004,Athens,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200M Individual Medley,Gold
2004,Athens,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,400M Freestyle,Gold
2004,Athens,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400M Individual Medley,Bronze
2004,Athens,Aquatics,Swimming,"BARDACH, Georgina",ARG,Women,400M Individual Medley,Bronze
2004,Athens,Aquatics,Swimming,"FERNS, Lyndon",RSA,Men,4X100M Freestyle Relay,Gold
2004,Athens,Aquatics,Swimming,"CONRAD, Lars",GER,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"BREMBILLA, Emiliano",ITA,Men,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"LI, Ji",CHN,Women,4X200M Freestyle Relay,Silver
2004,Athens,Aquatics,Swimming,"SCHOEMAN, Roland",RSA,Men,50M Freestyle,Bronze
2004,Athens,Aquatics,Swimming,"DRAGANJA, Duje",CRO,Men,50M Freestyle,Silver
2004,Athens,Aquatics,Swimming,"METELLA, Malia",FRA,Women,50M Freestyle,Silver
2004,Athens,Aquatics,Synchronized S.,"BARTOSIK, Alison",USA,Women,Duet,Bronze
2004,Athens,Aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,Duet,Gold
2004,Athens,Aquatics,Synchronized S.,"TACHIBANA, Miya",JPN,Women,Duet,Silver
2004,Athens,Aquatics,Water polo,"BALASHOV, Roman",RUS,Men,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"BENEDEK, Tibor",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"CIRIC, Aleksandar",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"BEAUREGARD, Robin",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"ALLUCCI, Carmela",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"ASILIAN, Dimitra",GRE,Women,Water Polo,Silver
2004,Athens,Archery,Archery,"CUDDIHY, Tim",AUS,Men,Individual (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"GALIAZZO, Marco",ITA,Men,Individual (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"YAMAMOTO, Hiroshi",JPN,Men,Individual (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"WILLIAMSON, Alison",GBR,Women,Individual (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,Individual (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"LEE, Sung Jin",KOR,Women,Individual (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"HRACHOV, Dmytro",UKR,Men,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"CHEN, Szu Yuan",TPE,Men,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"CHEN, Li Ju",TPE,Women,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"HE, Ying",CHN,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Athletics,Athletics,"TADESSE, Zersenay",ERI,Men,10000M,Bronze
2004,Athens,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,10000M,Gold
2004,Athens,Athletics,Athletics,"SIHINE, Sileshi",ETH,Men,10000M,Silver
2004,Athens,Athletics,Athletics,"TULU, Derartu",ETH,Women,10000M,Bronze
2004,Athens,Athletics,Athletics,"XING, Huina",CHN,Women,10000M,Gold
2004,Athens,Athletics,Athletics,"GREENE, Maurice",USA,Men,100M,Bronze
2004,Athens,Athletics,Athletics,"GATLIN, Justin",USA,Men,100M,Gold
2004,Athens,Athletics,Athletics,"OBIKWELU, Francis",POR,Men,100M,Silver
2004,Athens,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,100M,Bronze
2004,Athens,Athletics,Athletics,"NESTERENKO, Yuliya",BLR,Women,100M,Gold
2004,Athens,Athletics,Athletics,"WILLIAMS, Lauryn",USA,Women,100M,Silver
2004,Athens,Athletics,Athletics,"KRASOVSKA, Olena",UKR,Women,100M Hurdles,Silver
2004,Athens,Athletics,Athletics,"GARCIA, Anier",CUB,Men,110M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"SILVA, Rui",POR,Men,1500M,Bronze
